run_id,adapter,baseline_adapter,status,final_equity,baseline_equity,final_cash_diff,final_position_diff,final_price_diff,equity_diff,return_diff_pct,fill_count_diff,signal_count_diff,mismatches,notes
trend_30m_breakout_30,backtrader,reference_bar,match,100666.97677251854,100666.97677251854,0.0,0.0,0.0,0.0,0.0,0,0,,Backtrader volume filler enabled with FixedSize(size=None)
trend_30m_breakout_30,vectorbt,reference_bar,match,100666.97677251854,100666.97677251854,0.0,0.0,0.0,0.0,0.0,0,0,,
trend_30m_breakout_30,pybroker,reference_bar,match,100666.97677251854,100666.97677251854,-1.4551915228366852e-11,0.0,0.0,0.0,0.0,0,0,,
trend_30m_breakout_30,muni,reference_bar,match,100666.97677251854,100666.97677251854,0.0,0.0,0.0,0.0,0.0,0,0,,
trend_30m_sma_5_20,reference_bar,reference_bar,baseline,100640.510121201,100640.510121201,0.0,0.0,0.0,0.0,0.0,0,0,,
trend_30m_sma_5_20,backtrader,reference_bar,match,100640.510121201,100640.510121201,0.0,0.0,0.0,0.0,0.0,0,0,,Backtrader volume filler enabled with FixedSize(size=None)
trend_30m_sma_5_20,vectorbt,reference_bar,match,100640.510121201,100640.510121201,0.0,0.0,0.0,0.0,0.0,0,0,,
trend_30m_sma_5_20,pybroker,reference_bar,match,100640.510121201,100640.510121201,0.0,0.0,0.0,0.0,0.0,0,0,,
trend_30m_sma_5_20,muni,reference_bar,match,100640.510121201,100640.510121201,0.0,0.0,0.0,0.0,0.0,0,0,,
trend_4h_breakout_30,reference_bar,reference_bar,baseline,101016.36672403573,101016.36672403573,0.0,0.0,0.0,0.0,0.0,0,0,,
trend_4h_breakout_30,backtrader,reference_bar,match,101016.36672403573,101016.36672403573,0.0,0.0,0.0,0.0,0.0,0,0,,Backtrader volume filler enabled with FixedSize(size=None)
trend_4h_breakout_30,vectorbt,reference_bar,match,101016.36672403573,101016.36672403573,0.0,0.0,0.0,0.0,0.0,0,0,,
trend_4h_breakout_30,pybroker,reference_bar,match,101016.36672403573,101016.36672403573,0.0,0.0,0.0,0.0,0.0,0,0,,
trend_4h_breakout_30,muni,reference_bar,match,101016.36672403573,101016.36672403573,0.0,0.0,0.0,0.0,0.0,0,0,,
trend_4h_sma_5_20,reference_bar,reference_bar,baseline,101030.80638487257,101030.80638487257,0.0,0.0,0.0,0.0,0.0,0,0,,
trend_4h_sma_5_20,backtrader,reference_bar,match,101030.80638487256,101030.80638487257,-1.4551915228366852e-11,0.0,0.0,-1.4551915228366852e-11,0.0,0,0,,Backtrader volume filler enabled with FixedSize(size=None)
trend_4h_sma_5_20,vectorbt,reference_bar,match,101030.80638487257,101030.80638487257,0.0,0.0,0.0,0.0,0.0,0,0,,
trend_4h_sma_5_20,pybroker,reference_bar,match,101030.80638487257,101030.80638487257,0.0,0.0,0.0,0.0,0.0,0,0,,
trend_4h_sma_5_20,muni,reference_bar,match,101030.80638487257,101030.80638487257,0.0,0.0,0.0,0.0,0.0,0,0,,
