run_id,adapter,strategy,dataset,symbol,initial_cash,final_cash,final_position,final_price,final_equity,return_pct,fill_count,signal_count,notes
liquidity_1m_sma_5_20,muni,sma_cross,data\experiments\liquidity_gap_1m.csv,SIM,100000.0,90362.33890591556,100.0,97.833578,100145.69670591556,0.1456967059155545,11,11,"zero-volume bar for SIM at 2024-01-02T15:07:00+00:00 | irregular timestamp gap for SIM before 2024-01-02T15:24:00+00:00: expected 0:01:00, got 0:02:00 | zero-volume bar for SIM at 2024-01-02T15:44:00+00:00 | irregular timestamp gap for SIM before 2024-01-02T16:17:00+00:00: expected 0:01:00, got 0:02:00 | zero-volume bar for SIM at 2024-01-02T16:21:00+00:00 | zero-volume bar for SIM at 2024-01-02T16:58:00+00:00 | irregular timestamp gap for SIM before 2024-01-02T17:10:00+00:00: expected 0:01:00, got 0:02:00 | zero-volume bar for SIM at 2024-01-02T17:35:00+00:00 | irregular timestamp gap for SIM before 2024-01-02T18:03:00+00:00: expected 0:01:00, got 0:02:00 | zero-volume bar for SIM at 2024-01-02T18:12:00+00:00"
trend_1h_sma_5_20,reference_bar,sma_cross,data\experiments\trend_up_1h.csv,SIM,100000,89641.32762479727,100.0,110.87939,100729.26662479727,0.7292666247972646,7,7,
trend_1h_sma_5_20,backtrader,sma_cross,data\experiments\trend_up_1h.csv,SIM,100000,89641.32762479727,100.0,110.87939,100729.26662479727,0.7292666247972646,7,7,Backtrader volume filler enabled with FixedSize(size=None)
trend_1h_sma_5_20,vectorbt,sma_cross,data\experiments\trend_up_1h.csv,SIM,100000,89641.32762479727,100.0,110.87939,100729.26662479727,0.7292666247972646,7,7,
trend_1h_sma_5_20,pybroker,sma_cross,data\experiments\trend_up_1h.csv,SIM,100000,89641.32762479728,100.0,110.87939,100729.26662479728,0.7292666247972868,7,7,
trend_1h_sma_5_20,muni,sma_cross,data\experiments\trend_up_1h.csv,SIM,100000.0,89641.32762479727,100.0,110.87939,100729.26662479727,0.7292666247972646,7,7,
trend_1h_breakout_30,reference_bar,breakout_channel,data\experiments\trend_up_1h.csv,SIM,100000,89663.93550402072,100.0,110.87939,100751.87450402071,0.751874504020722,1,1,
trend_1h_breakout_30,backtrader,breakout_channel,data\experiments\trend_up_1h.csv,SIM,100000,89663.93550402072,100.0,110.87939,100751.87450402071,0.751874504020722,1,1,Backtrader volume filler enabled with FixedSize(size=None)
trend_1h_breakout_30,vectorbt,breakout_channel,data\experiments\trend_up_1h.csv,SIM,100000,89663.93550402072,100.0,110.87939,100751.87450402071,0.751874504020722,1,1,
trend_1h_breakout_30,pybroker,breakout_channel,data\experiments\trend_up_1h.csv,SIM,100000,89663.93550402072,100.0,110.87939,100751.87450402071,0.751874504020722,1,1,
